"","Barcode","Head","Tail","Soap","FusionScan","Prada"
"15157","TCGA-AB-3007-03A_4","DLG2","UNC45B",NA,NA,NA
"15158","TCGA-AB-3007-03A_4","EIF3I","EIF3IP1",NA,NA,NA
"15159","TCGA-AB-3007-03A_4","ELANE","RPL13",NA,NA,NA
"15160","TCGA-AB-3007-03A_4","GRID2","GNB2L1",NA,NA,NA
"15161","TCGA-AB-3007-03A_4","HCG17","HLA-C",NA,NA,NA
"15162","TCGA-AB-3007-03A_4","HFM1","ENSG00000239776",NA,NA,NA
"15163","TCGA-AB-3007-03A_4","HFM1","ENSG00000239935",NA,NA,NA
"15164","TCGA-AB-3007-03A_4","HFM1","ENSG00000241781",NA,NA,NA
"15165","TCGA-AB-3007-03A_4","HFM1","PPEF2",NA,NA,NA
"15166","TCGA-AB-3007-03A_4","HSH2D","CD3EAP",NA,NA,NA
"15167","TCGA-AB-3007-03A_4","IGFBP7-AS1","IGFBP7",NA,NA,NA
"15168","TCGA-AB-3007-03A_4","KANSL1","ENSG00000246634",NA,NA,NA
"15169","TCGA-AB-3007-03A_4","LMTK2","TBC1D5",NA,NA,NA
"15170","TCGA-AB-3007-03A_4","MALAT1","ENSG00000225630",NA,NA,NA
"15171","TCGA-AB-3007-03A_4","MALAT1","ENSG00000237973",NA,NA,NA
"15172","TCGA-AB-3007-03A_4","MPO","ANKRD30BL",NA,NA,NA
"15173","TCGA-AB-3007-03A_4","MPO","AZU1",NA,NA,NA
"15174","TCGA-AB-3007-03A_4","MPO","PDE3A",NA,NA,NA
"15175","TCGA-AB-3007-03A_4","NOTCH2NL","ENSG00000241781",NA,NA,NA
"15176","TCGA-AB-3007-03A_4","PCBD2","MPO",NA,NA,NA
"15177","TCGA-AB-3007-03A_4","PHKG2","C16orf93",NA,NA,NA
"15178","TCGA-AB-3007-03A_4","PID1","ENSG00000226958",NA,NA,NA
"15179","TCGA-AB-3007-03A_4","PID1","ENSG00000241781",NA,NA,NA
"15180","TCGA-AB-3007-03A_4","PID1","HFM1",NA,NA,NA
"15181","TCGA-AB-3007-03A_4","PML","RARA",NA,NA,NA
"15182","TCGA-AB-3007-03A_4","PPEF2","HFM1",NA,NA,NA
"15183","TCGA-AB-3007-03A_4","RNF138","PPAP2A",NA,NA,NA
"15184","TCGA-AB-3007-03A_4","RPS19","ENSG00000214612",NA,NA,NA
"15185","TCGA-AB-3007-03A_4","RPS23","ENSG00000230629",NA,NA,NA
"15186","TCGA-AB-3007-03A_4","RYR2","SLCO5A1",NA,NA,NA
"15187","TCGA-AB-3007-03A_4","SEC14L1","ALKBH3",NA,NA,NA
"15188","TCGA-AB-3007-03A_4","SEC14L1","HFM1",NA,NA,NA
"15189","TCGA-AB-3007-03A_4","SEC61A2","MAPK14",NA,NA,NA
"15190","TCGA-AB-3007-03A_4","SRPK2","NKAIN3",NA,NA,NA
"15191","TCGA-AB-3007-03A_4","TBL1Y","TBL1X",NA,NA,NA
"15192","TCGA-AB-3007-03A_4","ZMIZ2","ZMIZ1",NA,NA,NA
"15193","TCGA-AB-3007-03A_4","ACCS","EXT2",NA,NA,NA
"15194","TCGA-AB-3007-03A_4","ACTG1","SLC17A9",NA,NA,NA
"15195","TCGA-AB-3007-03A_4","ADSL","SGSM3",NA,NA,NA
"15196","TCGA-AB-3007-03A_4","C19orf51","TNNI3",NA,NA,NA
"15197","TCGA-AB-3007-03A_4","C9orf43","RGS3",NA,NA,NA
"15198","TCGA-AB-3007-03A_4","CTBS","GNG5",NA,NA,NA
"15199","TCGA-AB-3007-03A_4","CTSLL2","BMS1P6",NA,NA,NA
"15200","TCGA-AB-3007-03A_4","DCTN1","SLC4A5",NA,NA,NA
"15201","TCGA-AB-3007-03A_4","EAF2","SLC15A2",NA,NA,NA
"15202","TCGA-AB-3007-03A_4","EEF1DP3","FRY",NA,NA,NA
"15203","TCGA-AB-3007-03A_4","FAM117A","SLC35B1",NA,NA,NA
"15204","TCGA-AB-3007-03A_4","GLYCTK","DNAH1",NA,NA,NA
"15205","TCGA-AB-3007-03A_4","GPX7","FAM159A",NA,NA,NA
"15206","TCGA-AB-3007-03A_4","HERC2","MPHOSPH10",NA,NA,NA
"15207","TCGA-AB-3007-03A_4","IL2RG","CXorf65",NA,NA,NA
"15208","TCGA-AB-3007-03A_4","MED8","ELOVL1",NA,NA,NA
"15209","TCGA-AB-3007-03A_4","NACA","RPS6",NA,NA,NA
"15210","TCGA-AB-3007-03A_4","NDUFB8","SEC31B",NA,NA,NA
"15211","TCGA-AB-3007-03A_4","NSUN4","FAAH",NA,NA,NA
"15212","TCGA-AB-3007-03A_4","PRKAA1","TTC33",NA,NA,NA
"15213","TCGA-AB-3007-03A_4","RARA","PML",NA,NA,NA
"15214","TCGA-AB-3007-03A_4","RN28S1","ELANE",NA,NA,NA
"15215","TCGA-AB-3007-03A_4","RRM2","C2orf48",NA,NA,NA
"15216","TCGA-AB-3007-03A_4","SMG5","PAQR6",NA,NA,NA
"15217","TCGA-AB-3007-03A_4","SUGT1P","NOL6",NA,NA,NA
"15218","TCGA-AB-3007-03A_4","TAS2R14","PRH1",NA,NA,NA
"15219","TCGA-AB-3007-03A_4","TAS2R14","PRR4",NA,NA,NA
"15220","TCGA-AB-3007-03A_4","TEKT2","ADPRHL2",NA,NA,NA
"15221","TCGA-AB-3007-03A_4","TMSB4Y","KALP",NA,NA,NA
"15222","TCGA-AB-3007-03A_4","TNFAIP8L2","SCNM1",NA,NA,NA
"15223","TCGA-AB-3007-03A_4","TRBV20-1","TRBC1",NA,NA,NA
"15224","TCGA-AB-3007-03A_4","TRBV20-1","TRBC2",NA,NA,NA
"15225","TCGA-AB-3007-03A_4","TRIM58","OR2W3",NA,NA,NA
"15226","TCGA-AB-3007-03A_4","VAMP8","VAMP5",NA,NA,NA
"15227","TCGA-AB-3007-03A_4","VIPAR","C14orf148",NA,NA,NA
"15228","TCGA-AB-3007-03A_4","ZFP41","GLI4",NA,NA,NA
"15229","TCGA-AB-3007-03A_4","ZNF782","ZNF510",NA,NA,NA
"15230","TCGA-AB-3008-03A_5","ANKRD30BL","PABPC1",NA,NA,NA
"15231","TCGA-AB-3008-03A_5","ANKRD30BL","PDE3A",NA,NA,NA
"15232","TCGA-AB-3008-03A_5","ANKRD30BL","RAVER1",NA,NA,NA
"15233","TCGA-AB-3008-03A_5","ARL8B","TEX101",NA,NA,NA
"15234","TCGA-AB-3008-03A_5","BMS1P20","ENSG00000211676",NA,NA,NA
"15235","TCGA-AB-3008-03A_5","BMS1P20","ENSG00000211678",NA,NA,NA
"15236","TCGA-AB-3008-03A_5","DDX3Y","DDX3X",NA,NA,NA
"15237","TCGA-AB-3008-03A_5","DKFZP586I1420","PSMC5",NA,NA,NA
"15238","TCGA-AB-3008-03A_5","DLG2","UNC45B",NA,NA,NA
"15239","TCGA-AB-3008-03A_5","ENO1","EDARADD",NA,NA,NA
"15240","TCGA-AB-3008-03A_5","FMO5","CCT8",NA,NA,NA
"15241","TCGA-AB-3008-03A_5","HFM1","ENSG00000239776",NA,NA,NA
"15242","TCGA-AB-3008-03A_5","HFM1","ENSG00000241781",NA,NA,NA
"15243","TCGA-AB-3008-03A_5","HFM1","ENSG00000251948",NA,NA,NA
"15244","TCGA-AB-3008-03A_5","HFM1","PCBD2",NA,NA,NA
"15245","TCGA-AB-3008-03A_5","HFM1","PPEF2",NA,NA,NA
"15246","TCGA-AB-3008-03A_5","HLA-C","HLA-B",NA,NA,NA
"15247","TCGA-AB-3008-03A_5","HLA-DPA1","HLA-DPB1",NA,NA,NA
"15248","TCGA-AB-3008-03A_5","HSH2D","ECT2",NA,NA,NA
"15249","TCGA-AB-3008-03A_5","IGFBP7-AS1","IGFBP7",NA,NA,NA
"15250","TCGA-AB-3008-03A_5","KANSL1","ENSG00000246634",NA,NA,NA
"15251","TCGA-AB-3008-03A_5","LMTK2","TBC1D5",NA,NA,NA
"15252","TCGA-AB-3008-03A_5","MALAT1","ENSG00000229344",NA,NA,NA
"15253","TCGA-AB-3008-03A_5","MALAT1","ENSG00000242368",NA,NA,NA
"15254","TCGA-AB-3008-03A_5","MPO","EPX",NA,NA,NA
"15255","TCGA-AB-3008-03A_5","PCBD2","VPS13B",NA,NA,NA
"15256","TCGA-AB-3008-03A_5","PCBP2","FLJ39080",NA,NA,NA
"15257","TCGA-AB-3008-03A_5","PID1","ENSG00000226958",NA,NA,NA
"15258","TCGA-AB-3008-03A_5","PID1","ENSG00000251948",NA,NA,NA
"15259","TCGA-AB-3008-03A_5","PID1","SLCO5A1",NA,NA,NA
"15260","TCGA-AB-3008-03A_5","RNF43","BZRAP1-AS1",NA,NA,NA
"15261","TCGA-AB-3008-03A_5","RPS19","ENSG00000214612",NA,NA,NA
"15262","TCGA-AB-3008-03A_5","SEC14L1","HFM1",NA,NA,NA
"15263","TCGA-AB-3008-03A_5","SQSTM1","MGAT4B",NA,NA,NA
"15264","TCGA-AB-3008-03A_5","ZMIZ2","ZMIZ1",NA,NA,NA
"15265","TCGA-AB-3008-03A_5","ZNF746","ZNF767P",NA,NA,NA
"15266","TCGA-AB-3008-03A_5","ADSL","SGSM3",NA,NA,NA
"15267","TCGA-AB-3008-03A_5","BANP","RUNDC2B",NA,NA,NA
"15268","TCGA-AB-3008-03A_5","COMMD3","BMI1",NA,NA,NA
"15269","TCGA-AB-3008-03A_5","DCTN1","SLC4A5",NA,NA,NA
"15270","TCGA-AB-3008-03A_5","DHTKD1","SEC61A2",NA,NA,NA
"15271","TCGA-AB-3008-03A_5","EAF2","SLC15A2",NA,NA,NA
"15272","TCGA-AB-3008-03A_5","EEF1DP3","FRY",NA,NA,NA
"15273","TCGA-AB-3008-03A_5","FAM117A","SLC35B1",NA,NA,NA
"15274","TCGA-AB-3008-03A_5","FUT4","PIWIL4",NA,NA,NA
"15275","TCGA-AB-3008-03A_5","GAPDH","RPS18",NA,NA,NA
"15276","TCGA-AB-3008-03A_5","HACL1","COLQ",NA,NA,NA
"15277","TCGA-AB-3008-03A_5","KIAA0101","CSNK1G1",NA,NA,NA
"15278","TCGA-AB-3008-03A_5","KIAA1267","ARL17A",NA,NA,NA
"15279","TCGA-AB-3008-03A_5","KIAA1267","ARL17B",NA,NA,NA
"15280","TCGA-AB-3008-03A_5","KLHL33","TEP1",NA,NA,NA
"15281","TCGA-AB-3008-03A_5","NDUFB8","SEC31B",NA,NA,NA
"15282","TCGA-AB-3008-03A_5","PRH1","PRR4",NA,NA,NA
"15283","TCGA-AB-3008-03A_5","PRIM1","NACA",NA,NA,NA
"15284","TCGA-AB-3008-03A_5","R3HDM2","STAC3",NA,NA,NA
"15285","TCGA-AB-3008-03A_5","RASSF8","ZBED1",NA,NA,NA
"15286","TCGA-AB-3008-03A_5","RNF4","C4orf8",NA,NA,NA
"15287","TCGA-AB-3008-03A_5","RPL14","FAM48B1",NA,NA,NA
"15288","TCGA-AB-3008-03A_5","RPL30","PPIL3",NA,NA,NA
"15289","TCGA-AB-3008-03A_5","RRM2","C2orf48",NA,NA,NA
"15290","TCGA-AB-3008-03A_5","STX16","NPEPL1",NA,NA,NA
"15291","TCGA-AB-3008-03A_5","SUGT1P","NOL6",NA,NA,NA
"15292","TCGA-AB-3008-03A_5","TAS2R14","PRR4",NA,NA,NA
"15293","TCGA-AB-3008-03A_5","TNFAIP8L2","SCNM1",NA,NA,NA
"15294","TCGA-AB-3008-03A_5","TOMM5","FBXO10",NA,NA,NA
"15295","TCGA-AB-3008-03A_5","TRGJP1","TRGC1",NA,NA,NA
"15296","TCGA-AB-3008-03A_5","TRIM58","OR2W3",NA,NA,NA
"15297","TCGA-AB-3008-03A_5","TTTY15","USP9Y",NA,NA,NA
"15298","TCGA-AB-3008-03A_5","VAMP8","VAMP5",NA,NA,NA
